SampleLocation,sars_gcl,Date,Result,copies_per_day_per_person,avg_rain,avg_rain.lag1,avg_rain.lag2,avg_rain.lag3,avg_rain.lag4,avg_rain.lag5,avg_rain.lag6,avg_rain.lag7,population,sars_per_person,SAMPLELOCATION,daily_flow_rate_m3
AU_Rosedale,8055.56,2022-11-02,Detected,1918694,0,0.1,27.7,41.05,0.15,0,0.15,0,31051,0.25942997004927376,NA,NA
AU_Rosedale,30502.24,2022-11-06,Detected,7265104,0,0.1,1,0,0,0.1,27.7,41.05,31051,0.9823271392225694,NA,NA
AU_Rosedale,31610,2022-11-09,Detected,7528953,22.35,0,0,0,0.1,1,0,0,31051,1.0180026408167209,NA,NA
AU_Rosedale,16179.44,2022-11-14,Detected,3853662,0.6,0.2,8.25,29.299999999999997,0,22.35,0,0,31051,0.5210601912981869,NA,NA
AU_Rosedale,25640.21,2022-11-16,Detected,6107053,0,0,0.6,0.2,8.25,29.299999999999997,0,22.35,31051,0.8257450645711893,NA,NA
AU_Rosedale,9655.82,2022-11-21,Detected,2299848,12.850000000000001,8.85,23.75,16,0.2,0,0,0.6,31051,0.3109664745096776,NA,NA
AU_Rosedale,51166.5,2022-11-23,Detected,12186973,19.75,0.8,12.850000000000001,8.85,23.75,16,0.2,0,31051,1.6478213262052752,NA,NA
AU_Rosedale,38590.71,2022-11-28,Detected,9191637,9.85,0,0.05,13.75,19.8,19.75,0.8,12.850000000000001,31051,1.2428169785192102,NA,NA
AU_Rosedale,14323.67,2022-11-30,Detected,3411649,4.3,0.1,9.85,0,0.05,13.75,19.8,19.75,31051,0.46129496634568934,NA,NA
AU_Rosedale,57360.67,2022-12-04,Detected,13662316,0,0.1,0.15,6.2,4.3,0.1,9.85,0,31051,1.8473050787414254,NA,NA
AU_Rosedale,52993.63,2022-12-07,Detected,12622163,14.6,0,0,0,0.1,0.15,6.2,4.3,31051,1.706664197610383,NA,NA
AU_Rosedale,57287.82,2022-12-11,Detected,13644965,21.55,1.5,2.4,1.25,14.6,0,0,0,31051,1.8449589385204985,NA,NA
AU_Rosedale,73623.59,2022-12-14,Detected,17535862,0.30000000000000004,0,8.3,21.55,1.5,2.4,1.25,14.6,31051,2.3710537502817943,NA,NA
AU_Rosedale,41945.76,2022-12-19,Detected,9990752,0,14.4,0.44999999999999996,3.4000000000000004,22.75,0.30000000000000004,0,8.3,31051,1.3508666387555957,NA,NA
AU_Rosedale,116947.11,2022-12-20,Detected,27854773,7.1,0,14.4,0.44999999999999996,3.4000000000000004,22.75,0.30000000000000004,0,31051,3.7662912627612637,NA,NA
AU_SouthWestern,3105,2021-12-29,Detected,737308,0,0,0,0,0,0,0,0,356824,0.008701768939309015,NA,NA
AU_SouthWestern,500,2022-01-25,Detected,118729,2.7,2.8,0,0,0.1,0,0,0,356824,0.0014012510369257674,NA,NA
AU_SouthWestern,2264.73,2022-02-01,Detected,537779,0,0,0,0,0.1,0.4,0.6000000000000001,2.7,356824,0.006346910521713786,NA,NA
AU_SouthWestern,243220.73,2022-02-23,Detected,57754789,0,0,0,0.1,1.7999999999999998,0,0,0,356824,0.6816266002286842,NA,NA
AU_SouthWestern,121601.84,2022-02-28,Detected,28875370,0,0,0,0,0,0,0,0,356824,0.3407894087841625,NA,NA
AU_SouthWestern,274819.46,2022-03-07,Detected,65258170,0,0,0,0,0,0,0,0,356824,0.7701821065847589,AU_SouthWestern,NA
AU_SouthWestern,51337.53,2022-03-09,Detected,12190524,0,0,0,0,0,0,0,0,356824,0.14387353429141536,AU_SouthWestern,NA
AU_SouthWestern,103001.97,2022-03-11,Detected,24458676,0,0,0,0,0,0,0,0,356824,0.28866323453579357,AU_SouthWestern,NA
AU_SouthWestern,26931.17,2022-03-14,Detected,6395030,0,0,0,0,0,0,0,0,356824,0.07547465977624823,AU_SouthWestern,NA
AU_SouthWestern,14407.27,2022-03-16,Detected,3421126,0,0,0,0,0,0,0,0,356824,0.040376404053539004,AU_SouthWestern,NA
AU_SouthWestern,18215.57,2022-03-21,Detected,4325438,34.8,0.7999999999999999,15.7,0,0,0,0,0,356824,0.0510491727013878,AU_SouthWestern,NA
AU_SouthWestern,46886.76,2022-03-23,Detected,11133651,4,58.099999999999994,34.8,0.7999999999999999,15.7,0,0,0,356824,0.13140024213617918,AU_SouthWestern,375.6476015
AU_SouthWestern,13805,2022-03-28,Detected,3278112,0,0,0,0.5,0.7,4,58.099999999999994,34.8,356824,0.038688541129520436,AU_SouthWestern,317.8772566
AU_SouthWestern,46091,2022-03-30,Detected,10944692,0,0,0,0,0,0.5,0.7,4,356824,0.12917012308589107,AU_SouthWestern,322.7646281
AU_SouthWestern,8401.71,2022-04-04,Detected,1995056,0,0.1,0,0,0,0,0,0,356824,0.023545809698899176,AU_SouthWestern,302.6406649
AU_SouthWestern,17055.52,2022-04-06,Detected,4049975,4.6,0.1,0,0.1,0,0,0,0,356824,0.04779813017061633,AU_SouthWestern,318.9463023
AU_SouthWestern,8604.57,2022-04-11,Detected,2043226,0.1,0,0,0,0.5,4.6,0.1,0,356824,0.0241143252696007,AU_SouthWestern,309.7244127
AU_SouthWestern,23149.67,2022-04-13,Detected,5497082,5.4,0.1,0.1,0,0,0,0.5,4.6,356824,0.06487699818397866,AU_SouthWestern,323.449031
AU_SouthWestern,17507.35,2022-04-18,Detected,4157266,1.2000000000000002,0,0,0,0,5.4,0.1,0.1,356824,0.04906438468264466,AU_SouthWestern,288.1180364
AU_SouthWestern,5778.32,2022-04-20,Detected,1372110,0,2.3,1.2000000000000002,0,0,0,0,5.4,356824,0.0161937537833778,AU_SouthWestern,322.5248506
AU_SouthWestern,5085.47,2022-04-25,Detected,1207587,4.8,1.5,1.7000000000000002,0.2,3.1999999999999997,0,2.3,1.2000000000000002,356824,0.014252040221509764,AU_SouthWestern,303.151266
AU_SouthWestern,33008.18,2022-04-27,Detected,7838067,0.1,0,4.8,1.5,1.7000000000000002,0.2,3.1999999999999997,0,356824,0.09250549290406475,AU_SouthWestern,328.5240749
AU_SouthWestern,4246.09,2022-05-02,Detected,1008269,0,2.3,0,0.1,0,0.1,0,4.8,356824,0.011899676030760264,AU_SouthWestern,303.9898789
AU_SouthWestern,44369.77,2022-05-09,Detected,10535971,0,0.1,0.1,0.1,0.2,0.1,0.1,0,356824,0.12434637244131559,AU_SouthWestern,361.9999588
AU_SouthWestern,25234.45,2022-05-11,Detected,5992130,0,6.9,0,0.1,0.1,0.1,0.2,0.1,356824,0.07071959845750286,AU_SouthWestern,361.9999588
AU_SouthWestern,12365,2022-05-16,Detected,2936172,0,0,0,0,0,0,6.9,0,356824,0.034652938143174224,AU_SouthWestern,361.9999588
AU_SouthWestern,26283.59,2022-05-18,Detected,6241257,1.2,0.9,0,0,0,0,0,0,356824,0.07365981548326346,AU_SouthWestern,361.9999588
AU_SouthWestern,57768.76,2022-05-23,Detected,13717673,4.2,3.3,3.6,10.2,0.1,1.2,0.9,0,356824,0.16189706970383158,AU_SouthWestern,324.5518713
AU_SouthWestern,51523.6,2022-05-25,Detected,12234708,0,0,4.2,3.3,3.6,10.2,0.1,1.2,356824,0.14439499585229693,AU_SouthWestern,323.6554418
AU_SouthWestern,8306.24,2022-05-30,Detected,1972385,16.200000000000003,1.1,0,0.1,1.7,0,0,4.2,356824,0.02327825482590857,AU_SouthWestern,313.9067741
AU_SouthWestern,10281.59,2022-06-01,Detected,2441449,11.100000000000001,12,16.200000000000003,1.1,0,0.1,1.7,0,356824,0.0288141772974912,AU_SouthWestern,372.6421539
AU_SouthWestern,10106.42,2022-06-06,Detected,2399853,22.8,0.1,2.2,13.7,0,11.100000000000001,12,16.200000000000003,356824,0.028323263009214627,AU_SouthWestern,331.586684
AU_SouthWestern,11306.52,2022-06-08,Detected,2684827,3.9000000000000004,1.9,22.8,0.1,2.2,13.7,0,11.100000000000001,356824,0.03168654574804385,AU_SouthWestern,405.3134557
AU_SouthWestern,3212.59,2022-06-13,Detected,762856,12.8,23.6,14.100000000000001,3.5999999999999996,1.6,3.9000000000000004,1.9,22.8,356824,0.009003290137434701,AU_SouthWestern,453.1668815
AU_SouthWestern,6058.24,2022-06-15,Detected,1438579,2.2,9.399999999999999,12.8,23.6,14.100000000000001,3.5999999999999996,1.6,3.9000000000000004,356824,0.016978230163890322,AU_SouthWestern,393.9085455
AU_SouthWestern,8169.79,2022-06-22,Detected,1939984,0,0,0,7.7,0.1,0.7,2.4,2.2,356824,0.02289585341793153,AU_SouthWestern,384.2940591
AU_SouthWestern,28021.7,2022-06-29,Detected,6653986,1.4,0,0.30000000000000004,0.9,13.5,0.1,0,0,356824,0.07853087236284555,AU_SouthWestern,378.8137638
AU_SouthWestern,17724.65,2022-07-04,Detected,4208865,0.7,1.1,0.1,0.7,7.9,1.4,0,0.30000000000000004,356824,0.04967336838329261,AU_SouthWestern,356.5904614
AU_SouthWestern,41243.71,2022-07-11,Detected,9793662,0,0,26.8,27,0,30.700000000000003,0,0.7,356824,0.11558558280833127,AU_SouthWestern,719.3849036
AU_SouthWestern,11468.48,2022-07-13,Detected,2723286,10.6,51.400000000000006,0,0,26.8,27,0,30.700000000000003,356824,0.032140438983924845,AU_SouthWestern,1381.505683
AU_SouthWestern,39347.52,2022-07-25,Detected,9343396,10.5,0,0,3.4,11.5,10.7,3.5999999999999996,0,356824,0.11027150640091472,AU_SouthWestern,672.4696222
AU_SouthWestern,29579.17,2022-07-27,Detected,7023820,10,23.5,10.5,0,0,3.4,11.5,10.7,356824,0.08289568526780709,AU_SouthWestern,1038.36829
AU_SouthWestern,34251.82,2022-08-01,Detected,8133380,1.9000000000000001,3.6,0.30000000000000004,3.5,2.7,10,23.5,10.5,356824,0.09599079658318947,AU_SouthWestern,627.656749
AU_SouthWestern,19098.11,2022-08-03,Detected,4535005,0,0.1,1.9000000000000001,3.6,0.30000000000000004,3.5,2.7,10,356824,0.053522492881644734,AU_SouthWestern,565.0330636
AU_SouthWestern,18682.58,2022-08-08,Detected,4436334,26.5,1.6,0.4,0.1,0.2,0,0.1,1.9000000000000001,356824,0.05235796919489721,AU_SouthWestern,710.8040071
AU_SouthWestern,16140.76,2022-08-10,Detected,3832757,0.4,11.3,26.5,1.6,0.4,0.1,0.2,0,356824,0.0452345133735399,AU_SouthWestern,759.5220725
AU_SouthWestern,17780.92,2022-08-17,Detected,4222227,2.3,0.1,0,0.5,1.6,0.1,3,0.4,356824,0.049831065174988226,AU_SouthWestern,495.76597
AU_SouthWestern,17975.45,2022-08-22,Detected,4268420,1.9,0.1,4.3,30.4,19.5,2.3,0.1,0,356824,0.05037623590341457,AU_SouthWestern,659.7113189
AU_SouthWestern,10880.63,2022-08-24,Detected,2583696,1,11.7,1.9,0.1,4.3,30.4,19.5,2.3,356824,0.03049298813981122,AU_SouthWestern,660.6173237
AU_SouthWestern,20137,2022-09-05,Detected,4781698,2.2,3.4000000000000004,0,0,0,0,0,0.1,356824,0.05643398426114835,AU_SouthWestern,NA
AU_SouthWestern,4369.08,2022-09-07,Detected,1037474,0,49.1,2.2,3.4000000000000004,0,0,0,0,356824,0.012244355760823262,AU_SouthWestern,NA
AU_SouthWestern,13861,2022-09-12,Detected,3291409,12.7,0.1,0,0.1,0,0,49.1,2.2,356824,0.03884548124565612,AU_SouthWestern,NA
AU_SouthWestern,5089.77,2022-09-14,Detected,1208608,0.4,2.6,12.7,0.1,0,0.1,0,0,356824,0.014264090980427326,AU_SouthWestern,NA
AU_SouthWestern,2544.88,2022-09-19,Detected,604302,0.1,0,0,0,0.7999999999999999,0.4,2.6,12.7,356824,0.007132031477703294,AU_SouthWestern,NA
AU_SouthWestern,5717.6,2022-09-21,Detected,1357691,3.7,3.1,0.1,0,0,0,0.7999999999999999,0.4,356824,0.016023585857453535,AU_SouthWestern,NA
AU_SouthWestern,9919.26,2022-09-26,Detected,2355410,0,0,1.9,4.6,0.1,3.7,3.1,0.1,356824,0.027798746721072576,AU_SouthWestern,NA
AU_SouthWestern,5208.45,2022-09-28,Detected,1236789,0,0.1,0,0,1.9,4.6,0.1,3.7,356824,0.014596691926552025,AU_SouthWestern,NA
AU_SouthWestern,7436.39,2022-10-03,Detected,1765832,2.4000000000000004,17.4,19.5,4.7,0.1,0,0.1,0,356824,0.020840498396968814,AU_SouthWestern,NA
AU_SouthWestern,13230.19,2022-10-05,Detected,3141618,0.6,1.9,2.4000000000000004,17.4,19.5,4.7,0.1,0,356824,0.037077634912449836,AU_SouthWestern,NA
AU_SouthWestern,14360,2022-10-10,Detected,3409901,0,0,0,0.6000000000000001,3.9,0.6,1.9,2.4000000000000004,356824,0.04024392978050804,NA,NA
AU_SouthWestern,5204.96,2022-10-12,Detected,1235961,0,0,0,0,0,0.6000000000000001,3.9,0.6,356824,0.014586911194314284,NA,NA
AU_SouthWestern,15250.37,2022-10-16,Detected,3621327,0,0.30000000000000004,0.30000000000000004,0,0,0,0,0,356824,0.04273919355200323,NA,NA
AU_SouthWestern,20854.43,2022-10-19,Detected,4952058,0.8999999999999999,5,0,0,0.30000000000000004,0.30000000000000004,0,0,356824,0.05844458332399166,NA,NA
AU_SouthWestern,8920.81,2022-10-26,Detected,2118320,0,0,0,0,1.7000000000000002,0.9,0,0.8999999999999999,356824,0.02500058852543551,NA,NA
AU_SouthWestern,7692.9,2022-10-31,Detected,1826743,30.8,40.3,0,0.2,0,0,0,0,356824,0.02155936820393247,NA,NA
AU_SouthWestern,16730.48,2022-11-02,Detected,3972791,0,0,30.8,40.3,0,0.2,0,0,356824,0.04688720489653162,NA,NA
AU_SouthWestern,1492.59,2022-11-07,Detected,354427,0,0,0.1,1,0,0,0,30.8,356824,0.004182986570410062,NA,NA
AU_SouthWestern,11821.36,2022-11-14,Detected,2807080,0.4,0,6.199999999999999,17.8,0.5,11.100000000000001,0,0,356824,0.03312938591574558,NA,NA
AU_SouthWestern,10425.92,2022-11-16,Detected,2475721,0.3,0,0.4,0,6.199999999999999,17.8,0.5,11.100000000000001,356824,0.029218662421810194,NA,NA
AU_SouthWestern,5246.46,2022-11-21,Detected,1245815,20.8,4.2,12.2,23.2,0.3,0.3,0,0.4,356824,0.014703215030379123,NA,NA
AU_SouthWestern,17299.37,2022-11-28,Detected,4107879,16.2,0,0.5,4.1,10.8,11.7,1.6,20.8,356824,0.04848152030132502,NA,NA
AU_SouthWestern,33460.6,2022-11-30,Detected,7945498,6.1,0.1,16.2,0,0.5,4.1,10.8,11.7,356824,0.09377340089231666,NA,NA
AU_SouthWestern,33829.25,2022-12-05,Detected,8033037,0,0.8,0,0.2,6.2,6.1,0.1,16.2,356824,0.09480654328184203,NA,NA
AU_SouthWestern,61424.71,2022-12-07,Detected,14585809,10.8,0,0,0.8,0,0.2,6.2,6.1,356824,0.1721428771607291,NA,NA
AU_SouthWestern,22806.53,2022-12-12,Detected,5415600,15.600000000000001,21.4,1.6,0.3,0.1,10.8,0,0,356824,0.06391534762235723,NA,NA
AU_SouthWestern,32680.25,2022-12-14,Detected,7760197,0,0,15.600000000000001,21.4,1.6,0.3,0.1,10.8,356824,0.09158646839898661,NA,NA
AU_SouthWestern,24991.32,2022-12-21,Detected,5934397,0.1,1.3,0,12.2,0.1,1.9000000000000001,13.6,0,356824,0.07003822612828733,NA,NA
AU_Western,500,2021-12-29,Detected,75558,0.95,0,0,0,0,0,0,0,159502,0.0031347569309475745,NA,NA
AU_Western,0,2022-01-25,Not detected,0,2.7666666666666666,1.6333333333333333,0,0,0,0,0,0,159502,0,NA,NA
AU_Western,1015.11,2022-02-01,Detected,153400,0.03333333333333333,0,0,0,0,0.16666666666666669,0.2,2.7666666666666666,159502,0.006364246216348384,NA,NA
AU_Western,226595.68,2022-02-23,Detected,34242563,0,0.03333333333333333,0,0,2.7666666666666666,0,0,0,159502,1.4206447568055574,NA,NA
AU_Western,112140.83,2022-02-28,Detected,16946437,0,0,0,2.8,1.2333333333333334,0,0.03333333333333333,0,159502,0.7030684881694274,NA,NA
AU_Western,255170.82,2022-03-07,Detected,38560766,0.3333333333333333,0,0.06666666666666667,0.2333333333333333,0,0,0,0,159502,1.599796993141152,NA,NA
AU_Western,110510.44,2022-03-09,Detected,16700057,0.19999999999999998,0,0.3333333333333333,0,0.06666666666666667,0.2333333333333333,0,0,159502,0.6928467354641321,NA,NA
AU_Western,98062.49,2022-03-11,Detected,14818954,0,0,0.19999999999999998,0,0.3333333333333333,0,0.06666666666666667,0.2333333333333333,159502,0.6148041403869544,NA,NA
AU_Western,24123.47,2022-03-14,Detected,3645477,0,0,0,0,0,0.19999999999999998,0,0.3333333333333333,159502,0.15124242956201178,NA,NA
AU_Western,24692.95,2022-03-16,Detected,3731535,0,0,0,0,0,0,0,0.19999999999999998,159502,0.1548127923160838,NA,NA
AU_Western,5867.43,2022-03-21,Detected,886671,69.03333333333333,0.7333333333333333,7.233333333333333,0,0,0,0,0,159502,0.036785933718699454,NA,NA
AU_Western,34680.13,2022-03-23,Detected,5240773,7.4,26.066666666666666,69.03333333333333,0.7333333333333333,7.233333333333333,0,0,0,159502,0.21742755576732578,NA,NA
AU_Western,18380,2022-03-28,Detected,2777538,0,0,0,0.6333333333333333,1.1666666666666665,7.4,26.066666666666666,69.03333333333333,159502,0.11523366478163283,NA,NA
AU_Western,18403,2022-03-30,Detected,2781014,0,0,0,0,0,0.6333333333333333,1.1666666666666665,7.4,159502,0.11537786360045642,NA,NA
AU_Western,7042.87,2022-04-04,Detected,1064300,0.03333333333333333,0,0,0.06666666666666667,0,0,0,0,159502,0.044155371092525486,NA,NA
AU_Western,25422.42,2022-04-06,Detected,3841771,2.5666666666666664,0.03333333333333333,0.03333333333333333,0,0,0.06666666666666667,0,0,159502,0.15938621459292046,NA,NA
AU_Western,6146.44,2022-04-11,Detected,928834,0,0,0.03333333333333333,0,0.3,2.5666666666666664,0.03333333333333333,0.03333333333333333,159502,0.038535190781306815,NA,NA
AU_Western,18856.97,2022-04-13,Detected,2849617,4.666666666666667,0.2,0,0,0.03333333333333333,0,0.3,2.5666666666666664,159502,0.11822403480834097,NA,NA
AU_Western,45608.34,2022-04-18,Detected,6892216,1.1666666666666667,0.03333333333333333,0,0,0,4.666666666666667,0.2,0,159502,0.285942119848027,NA,NA
AU_Western,40066.73,2022-04-20,Detected,6054782,4.833333333333333,6.966666666666667,1.1666666666666667,0.03333333333333333,0,0,0,4.666666666666667,159502,0.2511989191358102,NA,NA
AU_Western,19149.5,2022-04-25,Detected,2893823,5.766666666666667,1.9666666666666668,2.8666666666666667,0.36666666666666664,2.2,4.833333333333333,6.966666666666667,1.1666666666666667,159502,0.12005805569836114,NA,NA
AU_Western,71801.39,2022-04-27,Detected,10850443,0.06666666666666667,0,5.766666666666667,1.9666666666666668,2.8666666666666667,0.36666666666666664,2.2,4.833333333333333,159502,0.4501598099083397,NA,NA
AU_Western,6455.31,2022-05-02,Detected,975510,0.2,0.9,0,0,0,0.06666666666666667,0,5.766666666666667,159502,0.04047165552783037,NA,NA
AU_Western,48238.69,2022-05-09,Detected,7289708,0,0.03333333333333333,0.06666666666666667,0,0.06666666666666667,0,0,0.2,159502,0.3024331356346629,NA,NA
AU_Western,98261.66,2022-05-11,Detected,14849052,0.13333333333333333,4.433333333333334,0,0.03333333333333333,0.06666666666666667,0,0.06666666666666667,0,159502,0.6160528394628281,NA,NA
AU_Western,50871.64,2022-05-16,Detected,7687593,0.36666666666666664,0.06666666666666667,0,0,0,0.13333333333333333,4.433333333333334,0,159502,0.31894045215733974,NA,NA
AU_Western,47111.92,2022-05-18,Detected,7119433,1.7,1.2,0.36666666666666664,0.06666666666666667,0,0,0,0.13333333333333333,159502,0.2953688355004953,NA,NA
AU_Western,64880.06,2022-05-23,Detected,9804509,2.2666666666666666,1.7333333333333334,7.166666666666667,9.133333333333333,0.6666666666666666,1.7,1.2,0.36666666666666664,159502,0.40676643553058894,NA,NA
AU_Western,67258.74,2022-05-25,Detected,10163969,0.3,0.13333333333333333,2.2666666666666666,1.7333333333333334,7.166666666666667,9.133333333333333,0.6666666666666666,1.7,159502,0.4216796027636017,NA,NA
AU_Western,14319.93,2022-05-30,Detected,2163991,15.566666666666666,0.8,0,1,1.6333333333333333,0.3,0.13333333333333333,2.2666666666666666,159502,0.08977899963636819,NA,NA
AU_Western,25989.03,2022-06-01,Detected,3927396,9.966666666666667,11.4,15.566666666666666,0.8,0,1,1.6333333333333333,0.3,159502,0.16293858384220886,NA,NA
AU_Western,11368.18,2022-06-06,Detected,1717930,21.866666666666667,0.26666666666666666,6.2,17.599999999999998,0.06666666666666667,9.966666666666667,11.4,15.566666666666666,159502,0.0712729620945192,NA,NA
AU_Western,25021.01,2022-06-08,Detected,3781111,4.1,1.7,21.866666666666667,0.26666666666666666,6.2,17.599999999999998,0.06666666666666667,9.966666666666667,159502,0.15686956903361712,NA,NA
AU_Western,15508.61,2022-06-13,Detected,2343621,14.733333333333333,20.433333333333334,10.733333333333334,3.3333333333333335,1.0666666666666667,4.1,1.7,21.866666666666667,159502,0.09723144537372573,NA,NA
AU_Western,17096.38,2022-06-15,Detected,2583561,4.733333333333333,8.933333333333334,14.733333333333333,20.433333333333334,10.733333333333334,3.3333333333333335,1.0666666666666667,4.1,159502,0.10718599139822699,NA,NA
AU_Western,18978.05,2022-06-20,Detected,2867914,0,6.7,0.26666666666666666,1.0666666666666667,2.033333333333333,4.733333333333333,8.933333333333334,14.733333333333333,159502,0.11898314754673922,NA,NA
AU_Western,26671.76,2022-06-22,Detected,4030568,0,0,0,6.7,0.26666666666666666,1.0666666666666667,2.033333333333333,4.733333333333333,159502,0.16721896904114053,NA,NA
AU_Western,31452.46,2022-06-29,Detected,4753015,1.3333333333333333,0,0.2,0.8666666666666667,19.233333333333334,0.06666666666666667,0,0,159502,0.1971916339607027,NA,NA
AU_Western,24593.77,2022-07-04,Detected,3716548,0.26666666666666666,0.5666666666666667,0.6666666666666667,0.26666666666666666,9.166666666666666,1.3333333333333333,0,0.2,159502,0.15419098193126105,NA,NA
AU_Western,32541.94,2022-07-11,Detected,4917655,0,0,19.3,26.266666666666666,0.03333333333333333,33.9,0.1,0.26666666666666666,159502,0.2040221439229602,NA,NA
AU_Western,19899.52,2022-07-13,Detected,3007164,4.6,63.16666666666667,0,0,19.3,26.266666666666666,0.03333333333333333,33.9,159502,0.12476031648505975,NA,NA
AU_Western,42117.36,2022-07-25,Detected,6364668,15.9,0.2333333333333333,0,2.7666666666666666,10.6,12.5,1.1333333333333333,0.1,159502,0.2640553723464283,NA,NA
AU_Western,21067.26,2022-07-27,Detected,3183630,12.4,28.6,15.9,0.2333333333333333,0,2.7666666666666666,10.6,12.5,159502,0.13208147860214917,NA,NA
AU_Western,27943.34,2022-08-01,Detected,4222726,2.066666666666667,6.566666666666666,0.06666666666666667,4.2,3.8666666666666667,12.4,28.6,15.9,159502,0.17519115747764918,NA,NA
AU_Western,30382.93,2022-08-03,Detected,4591391,0.03333333333333333,0.06666666666666667,2.066666666666667,6.566666666666666,0.06666666666666667,4.2,3.8666666666666667,12.4,159502,0.19048620079998996,NA,NA
AU_Western,17315.53,2022-08-08,Detected,2616678,29.133333333333333,2.1,0.06666666666666667,0.16666666666666666,0.13333333333333333,0.03333333333333333,0.06666666666666667,2.066666666666667,159502,0.10855995536106129,NA,NA
AU_Western,24389.75,2022-08-10,Detected,3685717,0.3666666666666667,24.633333333333333,29.133333333333333,2.1,0.06666666666666667,0.16666666666666666,0.13333333333333333,0.03333333333333333,159502,0.1529118757131572,NA,NA
AU_Western,24621.99,2022-08-17,Detected,3720812,1.8,0.6333333333333333,0,0.9,1.5333333333333332,0,1.5999999999999999,0.3666666666666667,159502,0.15436790761244373,NA,NA
AU_Western,18131.32,2022-08-22,Detected,2739959,0.9333333333333333,0.06666666666666667,4.933333333333334,28.233333333333334,20.7,1.8,0.6333333333333333,0,159502,0.11367456207445674,NA,NA
AU_Western,20822.21,2022-08-24,Detected,3146599,0.7999999999999999,7.3999999999999995,0.9333333333333333,0.06666666666666667,4.933333333333334,28.233333333333334,20.7,1.8,159502,0.13054513423029176,NA,NA
AU_Western,11258,2022-09-05,Detected,1701280,2.533333333333333,3.2333333333333334,0,0,0,0,0.03333333333333333,0,159502,0.07058218705721558,AU_Western,NA
AU_Western,5935.25,2022-09-07,Detected,896919,0,45.733333333333334,2.533333333333333,3.2333333333333334,0,0,0,0,159502,0.03721113214881318,AU_Western,NA
AU_Western,15646,2022-09-12,Detected,2364383,14.4,0.03333333333333333,0,0.03333333333333333,0,0,45.733333333333334,2.533333333333333,159502,0.09809281388321149,AU_Western,NA
AU_Western,20419.73,2022-09-14,Detected,3085777,3.4,1.9000000000000001,14.4,0.03333333333333333,0,0.03333333333333333,0,0,159502,0.1280217802911562,AU_Western,NA
AU_Western,7918.03,2022-09-19,Detected,1196552,0.03333333333333333,0,0.06666666666666667,0.16666666666666666,0.13333333333333333,3.4,1.9000000000000001,14.4,159502,0.04964219884390164,AU_Western,NA
AU_Western,9335.55,2022-09-21,Detected,1410764,4.566666666666666,3.5,0.03333333333333333,0,0.06666666666666667,0.16666666666666666,0.13333333333333333,3.4,159502,0.058529360133415254,AU_Western,NA
AU_Western,12527.28,2022-09-26,Detected,1893090,0,0.06666666666666667,4.566666666666666,9.666666666666666,0.03333333333333333,4.566666666666666,3.5,0.03333333333333333,159502,0.07853995561184186,AU_Western,NA
AU_Western,18867.06,2022-09-28,Detected,2851142,0,0.06666666666666667,0,0.06666666666666667,4.566666666666666,9.666666666666666,0.03333333333333333,4.566666666666666,159502,0.1182872942032075,AU_Western,NA
AU_Western,7489.85,2022-10-03,Detected,1131847,2.8,21.066666666666666,21.7,2.8333333333333335,0.6666666666666666,0,0.06666666666666667,0,159502,0.04695771839851538,AU_Western,NA
AU_Western,19637.89,2022-10-05,Detected,2967628,0.4,1.2,2.8,21.066666666666666,21.7,2.8333333333333335,0.6666666666666666,0,159502,0.12312002357337212,AU_Western,NA
AU_Western,24482.78,2022-10-10,Detected,3699775,0,0,0,0.5,5.366666666666667,0.4,1.2,2.8,159502,0.1534951285877293,NA,NA
AU_Western,7958.65,2022-10-12,Detected,1202690,0,0,0,0,0,0.5,5.366666666666667,0.4,159502,0.04989686649697182,NA,NA
AU_Western,21533.56,2022-10-16,Detected,3254096,0,0.06666666666666667,0.4666666666666667,0,0,0,0,0,159502,0.1350049529159509,NA,NA
AU_Western,20276.96,2022-10-19,Detected,3064202,0.9333333333333333,4.3,0,0,0.06666666666666667,0.4666666666666667,0,0,159502,0.12712668179709344,NA,NA
AU_Western,18882.13,2022-10-24,Detected,2853419,0.03333333333333333,0,2.066666666666667,1.2333333333333334,0.3666666666666667,0.9333333333333333,4.3,0,159502,0.11838177577710625,NA,NA
AU_Western,24496.54,2022-10-26,Detected,3701854,0,0,0.03333333333333333,0,2.066666666666667,1.2333333333333334,0.3666666666666667,0.9333333333333333,159502,0.153581397098469,NA,NA
AU_Western,5303.42,2022-10-31,Detected,801439,27.6,38.03333333333333,0.09999999999999999,0.13333333333333333,0.09999999999999999,0,0,0.03333333333333333,159502,0.03324986520545197,NA,NA
AU_Western,7215.08,2022-11-02,Detected,1090324,0,0.06666666666666667,27.6,38.03333333333333,0.09999999999999999,0.13333333333333333,0.09999999999999999,0,159502,0.04523504407468245,NA,NA
AU_Western,20303.33,2022-11-07,Detected,3068187,0,0,0.06666666666666667,0.5333333333333333,0,0,0.06666666666666667,27.6,159502,0.12729200887763165,NA,NA
AU_Western,19115.63,2022-11-14,Detected,2888705,0.4,0,7.433333333333334,23.866666666666667,0,15.700000000000001,0,0,159502,0.11984570726385876,NA,NA
AU_Western,12077.23,2022-11-16,Detected,1825080,0,0,0.4,0,7.433333333333334,23.866666666666667,0,15.700000000000001,159502,0.07571836089829595,NA,NA
